FightID,Fighter,Opponent,FighterAge,OpponentAge,Outcome,WeightClass,GenderBool,ChampBoutBool
3787,Anthony Smith,Elvis Mutapcic,28,30,1,Middleweight,False,False
3787,Elvis Mutapcic,Anthony Smith,30,28,0,Middleweight,False,False
3788,Devin Clark,Josh Stansbury,26,32,1,Light Heavyweight,False,False
3788,Josh Stansbury,Devin Clark,32,26,0,Light Heavyweight,False,False
3789,Robert Whittaker,Derek Brunson,25,32,1,Middleweight,False,False
3789,Derek Brunson,Robert Whittaker,32,25,0,Middleweight,False,False
3790,Andrew Holbrook,Jake Matthews,30,22,1,Lightweight,False,False
3790,Jake Matthews,Andrew Holbrook,22,30,0,Lightweight,False,False
3791,Omari Akhmedov,Kyle Noke,29,36,1,Welterweight,False,False
3791,Kyle Noke,Omari Akhmedov,36,29,0,Welterweight,False,False
3792,Alexander Volkanovski,Yusuke Kasuya,28,27,1,Lightweight,False,False
3792,Yusuke Kasuya,Alexander Volkanovski,27,28,0,Lightweight,False,False
3793,Tyson Pedro,Khalil Rountree Jr.,25,26,1,Light Heavyweight,False,False
3793,Khalil Rountree Jr.,Tyson Pedro,26,25,0,Light Heavyweight,False,False
3794,Danielle Taylor,Seo Hee Ham,27,29,1,Women's Strawweight,True,False
3794,Seo Hee Ham,Danielle Taylor,29,27,0,Women's Strawweight,True,False
3795,Daniel Kelly,Chris Camozzi,39,30,1,Middleweight,False,False
3795,Chris Camozzi,Daniel Kelly,30,39,0,Middleweight,False,False
3796,Damien Brown,Jon Tuck,31,32,1,Lightweight,False,False
3796,Jon Tuck,Damien Brown,32,31,0,Lightweight,False,False
3797,Jonathan Meunier,Richard Walsh,29,27,1,Welterweight,False,False
3797,Richard Walsh,Jonathan Meunier,27,29,0,Welterweight,False,False
3798,Ben Nguyen,Geane Herrera,28,26,1,Flyweight,False,False
3798,Geane Herrera,Ben Nguyen,26,28,0,Flyweight,False,False
3799,Jason Knight,Dan Hooker,24,26,1,Featherweight,False,False
3799,Dan Hooker,Jason Knight,26,24,0,Featherweight,False,False
3800,Marlon Vera,Guangyou Ning,23,34,1,Featherweight,False,False
3800,Guangyou Ning,Marlon Vera,34,23,0,Featherweight,False,False
3801,Jenel Lausa,Yao Zhikui,28,25,1,Flyweight,False,False
3801,Yao Zhikui,Jenel Lausa,25,28,0,Flyweight,False,False
3802,Ryan Bader,Rogerio Nogueira,33,40,1,Light Heavyweight,False,False
3802,Rogerio Nogueira,Ryan Bader,40,33,0,Light Heavyweight,False,False
3803,Thomas Almeida,Albert Morales,25,25,1,Bantamweight,False,False
3803,Albert Morales,Thomas Almeida,25,25,0,Bantamweight,False,False
3804,Claudia Gadelha,Cortney Casey,27,29,1,Women's Strawweight,True,False
3804,Cortney Casey,Claudia Gadelha,29,27,0,Women's Strawweight,True,False
3805,Krzysztof Jotko,Thales Leites,27,35,1,Middleweight,False,False
3805,Thales Leites,Krzysztof Jotko,35,27,0,Middleweight,False,False
3806,Kamaru Usman,Warlley Alves,29,25,1,Welterweight,False,False
3806,Warlley Alves,Kamaru Usman,25,29,0,Welterweight,False,False
3807,Sergio Moraes,Zak Ottow,34,29,1,Welterweight,False,False
3807,Zak Ottow,Sergio Moraes,29,34,0,Welterweight,False,False
3808,Cezar Ferreira,Jack Hermansson,31,28,1,Middleweight,False,False
3808,Jack Hermansson,Cezar Ferreira,28,31,0,Middleweight,False,False
3809,Gadzhimurad Antigulov,Marcos Rogerio de Lima,29,31,1,Light Heavyweight,False,False
3809,Marcos Rogerio de Lima,Gadzhimurad Antigulov,31,29,0,Light Heavyweight,False,False
3810,Johnny Eduardo,Manvel Gamburyan,38,35,1,Bantamweight,False,False
3810,Manvel Gamburyan,Johnny Eduardo,35,38,0,Bantamweight,False,False
3811,Luis Henrique,Christian Colombo,23,36,1,Heavyweight,False,False
3811,Christian Colombo,Luis Henrique,36,23,0,Heavyweight,False,False
3812,Pedro Munhoz,Justin Scoggins,30,24,1,Bantamweight,False,False
3812,Justin Scoggins,Pedro Munhoz,24,30,0,Bantamweight,False,False
3813,Francimar Barroso,Darren Stewart,36,25,1,Light Heavyweight,False,False
3813,Darren Stewart,Francimar Barroso,25,36,0,Light Heavyweight,False,False
3814,Gegard Mousasi,Uriah Hall,31,32,1,Middleweight,False,False
3814,Uriah Hall,Gegard Mousasi,32,31,0,Middleweight,False,False
3815,Stevie Ray,Ross Pearson,26,32,1,Lightweight,False,False
3815,Ross Pearson,Stevie Ray,32,26,0,Lightweight,False,False
3816,Alexander Volkov,Timothy Johnson,28,31,1,Heavyweight,False,False
3816,Timothy Johnson,Alexander Volkov,31,28,0,Heavyweight,False,False
3817,Artem Lobov,Teruto Ishihara,30,25,1,Featherweight,False,False
3817,Teruto Ishihara,Artem Lobov,25,30,0,Featherweight,False,False
3818,Jack Marshman,Magnus Cedenblad,26,34,1,Middleweight,False,False
3818,Magnus Cedenblad,Jack Marshman,34,26,0,Middleweight,False,False
3819,Kyoji Horiguchi,Ali Bagautinov,26,31,1,Flyweight,False,False
3819,Ali Bagautinov,Kyoji Horiguchi,31,26,0,Flyweight,False,False
3820,Kevin Lee,Magomed Mustafaev,24,28,1,Lightweight,False,False
3820,Magomed Mustafaev,Kevin Lee,28,24,0,Lightweight,False,False
3821,Amanda Cooper,Anna Elmose,25,32,1,Women's Strawweight,True,False
3821,Anna Elmose,Amanda Cooper,32,25,0,Women's Strawweight,True,False
3822,Justin Ledet,Mark Godbeer,28,32,1,Heavyweight,False,False
3822,Mark Godbeer,Justin Ledet,32,28,0,Heavyweight,False,False
3823,Zak Cummings,Alexander Yakovlev,32,32,1,Welterweight,False,False
3823,Alexander Yakovlev,Zak Cummings,32,32,0,Welterweight,False,False
3824,Marion Reneau,Milana Dudieva,39,27,1,Women's Bantamweight,True,False
3824,Milana Dudieva,Marion Reneau,27,39,0,Women's Bantamweight,True,False
3825,Brett Johns,Kwan Ho Kwak,24,27,1,Bantamweight,False,False
3825,Kwan Ho Kwak,Brett Johns,27,24,0,Bantamweight,False,False
3826,Abdul Razak Alhassan,Charlie Ward,31,35,1,Welterweight,False,False
3826,Charlie Ward,Abdul Razak Alhassan,35,31,0,Welterweight,False,False
3827,Conor McGregor,Eddie Alvarez,28,32,1,Lightweight,False,True
3827,Eddie Alvarez,Conor McGregor,32,28,0,Lightweight,False,True
3828,Tyron Woodley,Stephen Thompson,34,33,1,Welterweight,False,True
3828,Stephen Thompson,Tyron Woodley,33,34,0,Welterweight,False,True
3829,Joanna Jedrzejczyk,Karolina Kowalkiewicz,29,31,1,Women's Strawweight,True,True
3829,Karolina Kowalkiewicz,Joanna Jedrzejczyk,31,29,0,Women's Strawweight,True,True
3830,Yoel Romero,Chris Weidman,39,32,1,Middleweight,False,False
3830,Chris Weidman,Yoel Romero,32,39,0,Middleweight,False,False
3831,Raquel Pennington,Miesha Tate,28,30,1,Women's Bantamweight,True,False
3831,Miesha Tate,Raquel Pennington,30,28,0,Women's Bantamweight,True,False
3832,Frankie Edgar,Jeremy Stephens,35,30,1,Featherweight,False,False
3832,Jeremy Stephens,Frankie Edgar,30,35,0,Featherweight,False,False
3833,Khabib Nurmagomedov,Michael Johnson,28,30,1,Lightweight,False,False
3833,Michael Johnson,Khabib Nurmagomedov,30,28,0,Lightweight,False,False
3834,Tim Boetsch,Rafael Natal,35,33,1,Middleweight,False,False
3834,Rafael Natal,Tim Boetsch,33,35,0,Middleweight,False,False
3835,Vicente Luque,Belal Muhammad,24,28,1,Welterweight,False,False
3835,Belal Muhammad,Vicente Luque,28,24,0,Welterweight,False,False
3836,Jim Miller,Thiago Alves,33,33,1,Catch Weight,False,False
3836,Thiago Alves,Jim Miller,33,33,0,Catch Weight,False,False
3837,Liz Carmouche,Katlyn Cerminara,32,27,1,Women's Bantamweight,True,False
3837,Katlyn Cerminara,Liz Carmouche,27,32,0,Women's Bantamweight,True,False
3838,Tony Ferguson,Rafael Dos Anjos,32,32,1,Lightweight,False,False
3838,Rafael Dos Anjos,Tony Ferguson,32,32,0,Lightweight,False,False
3839,Diego Sanchez,Marcin Held,34,24,1,Lightweight,False,False
3839,Marcin Held,Diego Sanchez,24,34,0,Lightweight,False,False
3840,Ricardo Lamas,Charles Oliveira,34,27,1,Featherweight,False,False
3840,Charles Oliveira,Ricardo Lamas,27,34,0,Featherweight,False,False
3841,Martin Bravo,Claudio Puelles,23,20,1,Lightweight,False,True
3841,Claudio Puelles,Martin Bravo,20,23,0,Lightweight,False,True
3842,Beneil Dariush,Rashid Magomedov,27,31,1,Lightweight,False,False
3842,Rashid Magomedov,Beneil Dariush,31,27,0,Lightweight,False,False
3843,Alexa Grasso,Heather Clark,23,36,1,Women's Strawweight,True,False
3843,Heather Clark,Alexa Grasso,36,23,0,Women's Strawweight,True,False
3844,Erik Perez,Felipe Arantes,26,28,1,Bantamweight,False,False
3844,Felipe Arantes,Erik Perez,28,26,0,Bantamweight,False,False
3845,Joe Soto,Marco Beltran,29,30,1,Catch Weight,False,False
3845,Marco Beltran,Joe Soto,30,29,0,Catch Weight,False,False
3846,Max Griffin,Erick Montano,30,30,1,Welterweight,False,False
3846,Erick Montano,Max Griffin,30,30,0,Welterweight,False,False
3847,Douglas Silva de Andrade,Henry Briones,31,36,1,Bantamweight,False,False
3847,Henry Briones,Douglas Silva de Andrade,36,31,0,Bantamweight,False,False
3848,Sam Alvey,Alex Nicholson,30,26,1,Middleweight,False,False
3848,Alex Nicholson,Sam Alvey,26,30,0,Middleweight,False,False
3849,Marco Polo Reyes,Jason Novelli,31,37,1,Lightweight,False,False
3849,Jason Novelli,Marco Polo Reyes,37,31,0,Lightweight,False,False
3850,Enrique Barzola,Chris Avila,27,23,1,Featherweight,False,False
3850,Chris Avila,Enrique Barzola,23,27,0,Featherweight,False,False
3851,Michael Bisping,Dan Henderson,37,46,1,Middleweight,False,True
3851,Dan Henderson,Michael Bisping,46,37,0,Middleweight,False,True
3852,Gegard Mousasi,Vitor Belfort,31,39,1,Middleweight,False,False
3852,Vitor Belfort,Gegard Mousasi,39,31,0,Middleweight,False,False
3853,Jimi Manuwa,Ovince Saint Preux,36,33,1,Light Heavyweight,False,False
3853,Ovince Saint Preux,Jimi Manuwa,33,36,0,Light Heavyweight,False,False
3854,Stefan Struve,Daniel Omielanczuk,28,34,1,Heavyweight,False,False
3854,Daniel Omielanczuk,Stefan Struve,34,28,0,Heavyweight,False,False
3855,Mirsad Bektic,Russell Doane,25,30,1,Featherweight,False,False
3855,Russell Doane,Mirsad Bektic,30,25,0,Featherweight,False,False
3856,Iuri Alcantara,Brad Pickett,36,38,1,Bantamweight,False,False
3856,Brad Pickett,Iuri Alcantara,38,36,0,Bantamweight,False,False
3857,Damian Stasiak,Davey Grant,26,30,1,Bantamweight,False,False
3857,Davey Grant,Damian Stasiak,30,26,0,Bantamweight,False,False
3858,Leon Edwards,Albert Tumenov,25,24,1,Welterweight,False,False
3858,Albert Tumenov,Leon Edwards,24,25,0,Welterweight,False,False
3859,Marc Diakiese,Lukasz Sajewski,23,25,1,Lightweight,False,False
3859,Lukasz Sajewski,Marc Diakiese,25,23,0,Lightweight,False,False
3860,Mike Perry,Danny Roberts,25,29,1,Welterweight,False,False
3860,Danny Roberts,Mike Perry,29,25,0,Welterweight,False,False
3861,Leonardo Santos,Adriano Martins,36,33,1,Lightweight,False,False
3861,Adriano Martins,Leonardo Santos,33,36,0,Lightweight,False,False
3862,John Lineker,John Dodson,26,32,1,Bantamweight,False,False
3862,John Dodson,John Lineker,32,26,0,Bantamweight,False,False
3863,Alex Oliveira,Will Brooks,28,29,1,Lightweight,False,False
3863,Will Brooks,Alex Oliveira,29,28,0,Lightweight,False,False
3864,Zak Ottow,Joshua Burkman,29,36,1,Welterweight,False,False
3864,Joshua Burkman,Zak Ottow,36,29,0,Welterweight,False,False
3865,Brandon Moreno,Louis Smolka,22,25,1,Flyweight,False,False
3865,Louis Smolka,Brandon Moreno,25,22,0,Flyweight,False,False
3866,Henrique da Silva,Joachim Christensen,27,37,1,Light Heavyweight,False,False
3866,Joachim Christensen,Henrique da Silva,37,27,0,Light Heavyweight,False,False
3867,Andre Fili,Hacran Dias,26,32,1,Featherweight,False,False
3867,Hacran Dias,Andre Fili,32,26,0,Featherweight,False,False
3868,Shamil Abdurakhimov,Walt Harris,35,33,1,Heavyweight,False,False
3868,Walt Harris,Shamil Abdurakhimov,33,35,0,Heavyweight,False,False
3869,Elizeu Zaleski dos Santos,Keita Nakamura,29,32,1,Welterweight,False,False
3869,Keita Nakamura,Elizeu Zaleski dos Santos,32,29,0,Welterweight,False,False
3870,Nate Marquardt,Tamdan McCrory,37,29,1,Middleweight,False,False
3870,Tamdan McCrory,Nate Marquardt,29,37,0,Middleweight,False,False
3871,Ion Cutelaba,Jonathan Wilson,22,29,1,Light Heavyweight,False,False
3871,Jonathan Wilson,Ion Cutelaba,29,22,0,Light Heavyweight,False,False
3872,Curtis Blaydes,Cody East,25,28,1,Heavyweight,False,False
3872,Cody East,Curtis Blaydes,28,25,0,Heavyweight,False,False
3873,Ketlen Vieira,Kelly Faszholz,25,31,1,Women's Bantamweight,True,False
3873,Kelly Faszholz,Ketlen Vieira,31,25,0,Women's Bantamweight,True,False
3874,Cristiane Justino,Lina Lansberg,31,34,1,Catch Weight,False,False
3874,Lina Lansberg,Cristiane Justino,34,31,0,Catch Weight,False,False
3875,Renan Barao,Phillipe Nover,29,32,1,Featherweight,False,False
3875,Phillipe Nover,Renan Barao,32,29,0,Featherweight,False,False
3876,Roy Nelson,Antonio Silva,40,37,1,Heavyweight,False,False
3876,Antonio Silva,Roy Nelson,37,40,0,Heavyweight,False,False
3877,Francisco Trinaldo,Paul Felder,38,32,1,Lightweight,False,False
3877,Paul Felder,Francisco Trinaldo,32,38,0,Lightweight,False,False
3878,Eric Spicely,Thiago Santos,29,32,1,Middleweight,False,False
3878,Thiago Santos,Eric Spicely,32,29,0,Middleweight,False,False
3879,Godofredo Pepey,Mike de la Torre,29,30,1,Featherweight,False,False
3879,Mike de la Torre,Godofredo Pepey,30,29,0,Featherweight,False,False
3880,Michel Prazeres,Gilbert Burns,35,30,1,Lightweight,False,False
3880,Gilbert Burns,Michel Prazeres,30,35,0,Lightweight,False,False
3881,Rani Yahya,Michinori Tanaka,32,25,1,Bantamweight,False,False
3881,Michinori Tanaka,Rani Yahya,25,32,0,Bantamweight,False,False
3882,Jussier Formiga,Dustin Ortiz,31,27,1,Flyweight,False,False
3882,Dustin Ortiz,Jussier Formiga,27,31,0,Flyweight,False,False
3883,Erick Silva,Luan Chagas,32,23,1,Welterweight,False,False
3883,Luan Chagas,Erick Silva,23,32,0,Welterweight,False,False
3884,Alan Patrick,Stevie Ray,33,26,1,Lightweight,False,False
3884,Stevie Ray,Alan Patrick,26,33,0,Lightweight,False,False
3885,Vicente Luque,Hector Urbina,24,29,1,Welterweight,False,False
3885,Hector Urbina,Vicente Luque,29,24,0,Welterweight,False,False
3886,Gregor Gillespie,Glaico Franca Moreira,29,25,1,Lightweight,False,False
3886,Glaico Franca Moreira,Gregor Gillespie,25,29,0,Lightweight,False,False
3887,Michael Johnson,Dustin Poirier,30,27,1,Lightweight,False,False
3887,Dustin Poirier,Michael Johnson,27,30,0,Lightweight,False,False
3888,Derek Brunson,Uriah Hall,32,32,1,Middleweight,False,False
3888,Uriah Hall,Derek Brunson,32,32,0,Middleweight,False,False
3889,Evan Dunham,Ricky Glenn,34,27,1,Lightweight,False,False
3889,Ricky Glenn,Evan Dunham,27,34,0,Lightweight,False,False
3890,Roan Carneiro,Kenny Robertson,38,32,1,Welterweight,False,False
3890,Kenny Robertson,Roan Carneiro,32,38,0,Welterweight,False,False
3891,Islam Makhachev,Chris Wade,24,28,1,Lightweight,False,False
3891,Chris Wade,Islam Makhachev,28,24,0,Lightweight,False,False
3892,Chas Skelly,Maximo Blanco,31,32,1,Featherweight,False,False
3892,Maximo Blanco,Chas Skelly,32,31,0,Featherweight,False,False
3893,Gabriel Benitez,Sam Sicilia,28,30,1,Featherweight,False,False
3893,Sam Sicilia,Gabriel Benitez,30,28,0,Featherweight,False,False
3894,Belal Muhammad,Augusto Montano,28,31,1,Welterweight,False,False
3894,Augusto Montano,Belal Muhammad,31,28,0,Welterweight,False,False
3895,Antonio Carlos Junior,Leonardo Guimaraes,26,34,1,Middleweight,False,False
3895,Leonardo Guimaraes,Antonio Carlos Junior,34,26,0,Middleweight,False,False
3896,Jose Quinonez,Joey Gomez,26,30,1,Bantamweight,False,False
3896,Joey Gomez,Jose Quinonez,30,26,0,Bantamweight,False,False
3897,Randy Brown,Erick Montano,26,30,1,Welterweight,False,False
3897,Erick Montano,Randy Brown,30,26,0,Welterweight,False,False
3898,Alejandro Perez,Albert Morales,27,25,1,Bantamweight,False,False
3898,Albert Morales,Alejandro Perez,25,27,0,Bantamweight,False,False
3899,Stipe Miocic,Alistair Overeem,34,36,1,Heavyweight,False,True
3899,Alistair Overeem,Stipe Miocic,36,34,0,Heavyweight,False,True
3900,Fabricio Werdum,Travis Browne,39,34,1,Heavyweight,False,False
3900,Travis Browne,Fabricio Werdum,34,39,0,Heavyweight,False,False
3901,Mickey Gall,CM Punk,24,37,1,Welterweight,False,False
3901,CM Punk,Mickey Gall,37,24,0,Welterweight,False,False
3902,Jimmie Rivera,Urijah Faber,27,37,1,Bantamweight,False,False
3902,Urijah Faber,Jimmie Rivera,37,27,0,Bantamweight,False,False
3903,Jessica Andrade,Joanne Wood,24,30,1,Women's Strawweight,True,False
3903,Joanne Wood,Jessica Andrade,30,24,0,Women's Strawweight,True,False
3904,Bethe Correia,Jessica Eye,33,30,1,Women's Bantamweight,True,False
3904,Jessica Eye,Bethe Correia,30,33,0,Women's Bantamweight,True,False
3905,Brad Tavares,Caio Magalhaes,28,28,1,Middleweight,False,False
3905,Caio Magalhaes,Brad Tavares,28,28,0,Middleweight,False,False
3906,Nik Lentz,Michael McBride,32,30,1,Lightweight,False,False
3906,Michael McBride,Nik Lentz,30,32,0,Lightweight,False,False
3907,Drew Dober,Jason Gonzalez,27,26,1,Lightweight,False,False
3907,Jason Gonzalez,Drew Dober,26,27,0,Lightweight,False,False
3908,Yancy Medeiros,Sean Spencer,29,29,1,Welterweight,False,False
3908,Sean Spencer,Yancy Medeiros,29,29,0,Welterweight,False,False
3909,Josh Barnett,Andrei Arlovski,38,37,1,Heavyweight,False,False
3909,Andrei Arlovski,Josh Barnett,37,38,0,Heavyweight,False,False
3910,Alexander Gustafsson,Jan Blachowicz,29,33,1,Light Heavyweight,False,False
3910,Jan Blachowicz,Alexander Gustafsson,33,29,0,Light Heavyweight,False,False
3911,Ryan Bader,Ilir Latifi,33,34,1,Light Heavyweight,False,False
3911,Ilir Latifi,Ryan Bader,34,33,0,Light Heavyweight,False,False
3912,Nick Hein,Tae Hyun Bang,32,33,1,Lightweight,False,False
3912,Tae Hyun Bang,Nick Hein,33,32,0,Lightweight,False,False
3913,Jessin Ayari,Jim Wallhead,24,32,1,Welterweight,False,False
3913,Jim Wallhead,Jessin Ayari,32,24,0,Welterweight,False,False
3914,Peter Sobotta,Nicolas Dalby,29,31,1,Welterweight,False,False
3914,Nicolas Dalby,Peter Sobotta,31,29,0,Welterweight,False,False
3915,Ashlee Evans-Smith,Veronica Hardy,29,20,1,Women's Bantamweight,True,False
3915,Veronica Hardy,Ashlee Evans-Smith,20,29,0,Women's Bantamweight,True,False
3916,Taylor Lapilus,Leandro Issa,24,32,1,Bantamweight,False,False
3916,Leandro Issa,Taylor Lapilus,32,24,0,Bantamweight,False,False
3917,Jarjis Danho,Christian Colombo,32,36,1,Heavyweight,False,False
3917,Christian Colombo,Jarjis Danho,36,32,0,Heavyweight,False,False
3918,Jack Hermansson,Scott Askham,28,28,1,Middleweight,False,False
3918,Scott Askham,Jack Hermansson,28,28,0,Middleweight,False,False
3919,Rustam Khabilov,Leandro Silva,29,30,1,Lightweight,False,False
3919,Leandro Silva,Rustam Khabilov,30,29,0,Lightweight,False,False
3920,Demian Maia,Carlos Condit,38,32,1,Welterweight,False,False
3920,Carlos Condit,Demian Maia,32,38,0,Welterweight,False,False
3921,Anthony Pettis,Charles Oliveira,29,26,1,Featherweight,False,False
3921,Charles Oliveira,Anthony Pettis,26,29,0,Featherweight,False,False
3922,Paige VanZant,Bec Rawlings,22,27,1,Women's Strawweight,True,False
3922,Bec Rawlings,Paige VanZant,27,22,0,Women's Strawweight,True,False
3923,Jim Miller,Joe Lauzon,32,32,1,Lightweight,False,False
3923,Joe Lauzon,Jim Miller,32,32,0,Lightweight,False,False
3924,Sam Alvey,Kevin Casey,30,35,1,Middleweight,False,False
3924,Kevin Casey,Sam Alvey,35,30,0,Middleweight,False,False
3925,Kyle Bochniak,Enrique Barzola,29,27,1,Featherweight,False,False
3925,Enrique Barzola,Kyle Bochniak,27,29,0,Featherweight,False,False
3926,Alessio Di Chirico,Garreth McLellan,26,33,1,Middleweight,False,False
3926,Garreth McLellan,Alessio Di Chirico,33,26,0,Middleweight,False,False
3927,Felipe Silva,Shane Campbell,32,29,1,Lightweight,False,False
3927,Shane Campbell,Felipe Silva,29,32,0,Lightweight,False,False
3928,Chad Laprise,Thibault Gouti,30,29,1,Lightweight,False,False
3928,Thibault Gouti,Chad Laprise,29,30,0,Lightweight,False,False
3929,Jeremy Kennedy,Alex Ricci,23,34,1,Lightweight,False,False
3929,Alex Ricci,Jeremy Kennedy,34,23,0,Lightweight,False,False
3930,Conor McGregor,Nate Diaz,28,31,1,Welterweight,False,False
3930,Nate Diaz,Conor McGregor,31,28,0,Welterweight,False,False
3931,Anthony Johnson,Glover Teixeira,32,36,1,Light Heavyweight,False,False
3931,Glover Teixeira,Anthony Johnson,36,32,0,Light Heavyweight,False,False
3932,Donald Cerrone,Rick Story,33,31,1,Welterweight,False,False
3932,Rick Story,Donald Cerrone,31,33,0,Welterweight,False,False
3933,Mike Perry,Hyun Gyu Lim,24,31,1,Welterweight,False,False
3933,Hyun Gyu Lim,Mike Perry,31,24,0,Welterweight,False,False
3934,Tim Means,Sabah Homasi,32,27,1,Welterweight,False,False
3934,Sabah Homasi,Tim Means,27,32,0,Welterweight,False,False
3935,Cody Garbrandt,Takeya Mizugaki,25,32,1,Bantamweight,False,False
